Tweet Id,Text,UTC,Favorites,Retweets,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1298292122160955393,"RT @uw_diversity : .@UWMulticultural will hold space for #UWMadison students to process the events of the past three days and to be in community for solidarity, healing, and justice.

• Wed 8/26, 5-6:30pm CT
• Thur 8/27, 11:30am-1pm CT

Register: https://t.co/mzNhB7TI0f https://t.co/TnaTFagzEu",2020-08-25T16:12:17.000Z,0,0,https://tinyurl.com/procspace ,1,1,photo,https://pbs.twimg.com/media/EgReJ8fUYAcfqkj.jpg,,,
1298277179076337668,"New route and schedule improvements for campus buses aim to reduce overcrowding, keep them running on time and better serve student residence halls and apartment locations. Face masks must be worn while riding the bus.
🚌🚎🚐
https://t.co/0dL6X9QEtd",2020-08-25T15:12:54.000Z,15,2,https://news.wisc.edu/check-your-trip-campus-bus-changes-in-effect/ ,0,0,,,,,
1298274698799845378,@EpigeneticWhisp Yoshihiro Kawaoka is a UW scientist attempting to develop a vaccine for coronavirus. Beware of disinformation. Get the facts. https://t.co/Rhl9dS8uUP,2020-08-25T15:03:03.000Z,0,0,https://news.wisc.edu/avoiding-misinformation-about-covid-19-and-influenza-research/ ,0,1,,,,,
1298267017804357644,"RT @taniavalbuena26 : #SJF2020 @ScienceJF
Hoy compartiremos sobre la Importancia de los conceptos de #epidemiología para los #PeriodistasCientíficos, tendré el gusto de compartir sesión con:
@Perestupinya  @RoxanaTabakman  @andre_biernath https://t.co/6G2DMVOpew",2020-08-25T14:32:32.000Z,0,0,,3,4,photo,https://pbs.twimg.com/media/EgRYldKU4AEzarx.jpg,,,
1298247796508819456,RT @HousingUW : Move-in officially starts today! Have a question? Check out our Instagram at housinguw to send it to us. We'll be answering them all day in our story! @UWMadison @UWNewStudent @UW_StudentLife https://t.co/Uf9b5RiHWc,2020-08-25T13:16:09.000Z,0,0,,0,3,video,https://video.twimg.com/ext_tw_video/1298247367012028416/pu/vid/540x270/qCuBr3EMCvCAGuKu.mp4?tag=10,,,
1297999835413569538,"Spaces for students to process their thoughts and feelings will be announced later this week. We encourage you to reach out to our campus resources for support:

@UW_StudentLife
@uw_diversity
@UHSMadison
@UWMulticultural

More resources: https://t.co/138AILm3J2",2020-08-24T20:50:51.000Z,14,7,https://go.wisc.edu/2k4760 ,0,4,,,,,
1297998417705283587,"We're waiting with hope as Kenosha’s Jacob Blake recovers from gunshot wounds inflicted by police.

We await and expect an  investigation and accountability for all those involved, write 
@UWCDO and @LoriReesor

Campus resources: https://t.co/jiv1jRMDew",2020-08-24T20:45:13.000Z,124,22,https://news.wisc.edu/campus-leaders-react-to-kenosha-shooting/ ,0,2,,,,,
1297973022893244418,"How much is your dog’s life worth? “Priceless” is the easy answer. 

But in regulation and the courts, that sort of vague, emotion-based response doesn’t go far. @UWLaFollette’s David Weimer helps put a number on a Badger’s best friend.

🐶 https://t.co/xiMhxupSGm https://t.co/4o4sYSuuJB",2020-08-24T19:04:18.000Z,20,2,https://ls.wisc.edu/news/a-dogs-life ,0,1,photo,https://pbs.twimg.com/media/EgNTWWeXYAYsjEe.jpg,,,
1297967274280747008,"As the pandemic disrupts education plans, #UWMadison invites visiting students who have not yet started or completed an undergraduate degree to be a Badger in person or online and earn college credit this fall. https://t.co/3qNkIgWHt0",2020-08-24T18:41:27.000Z,23,6,https://news.wisc.edu/visiting-students-can-find-a-badger-path-through-college-during-the-pandemic/ ,1,0,,,,,
1297939026192871426,"RT @ScienceJF : Next Session 4:30 PM GMT| New digital tools that mark the future of science journalism (Spanish)
A talk by Aleszu Bajak, Luis Quevedo, Victor Solano and Tania Valbuena
https://t.co/yi8FgSOds1
#SJF2020 
@aleszubajak
@luis_quevedo
@Solano
@taniavalbuena26 https://t.co/F7NmHcm6HL",2020-08-24T16:49:13.000Z,0,0,https://www.sciencejf.com/talks/new-digital-tools-that-mark-the-future-of-science-journalism-spanish ,1,4,photo,https://pbs.twimg.com/media/EgL6JnAXgAAoqyz.jpg,,,
1297931439305089025,"RT @UWMadison : When a bomb tore through Sterling Hall 50 years ago, it also damaged University Hospital, which was across Charter Street. “I felt the heat, a flash of light lit the room, and the force threw me back across the foot of the patient’s bed,” a nurse recalls. https://t.co/ltCipGLsP6",2020-08-24T16:19:04.000Z,0,0,https://news.wisc.edu/at-university-hospital-damage-and-shock-in-aftermath-of-sterling-hall-bombing/ ,0,0,,,,,
1297917062547988481,"RT @UWMadison : Bill Evans, a physics graduate student at the time, recounts what it was like to be inside the building when the Sterling Hall bomb detonated. https://t.co/ItkaMpmr0k",2020-08-24T15:21:56.000Z,0,0,https://news.wisc.edu/when-bomb-tore-through-sterling-hall-he-was-inside-i-still-have-flashbacks/ ,0,0,,,,,
1297904209011126272,"RT @UWMadison : In five decades of telling and retelling the events around the Sterling Hall bombing, one central figure has not shared his chilling story publicly – until now. https://t.co/ItkaMpmr0k",2020-08-24T14:30:51.000Z,0,0,https://news.wisc.edu/when-bomb-tore-through-sterling-hall-he-was-inside-i-still-have-flashbacks/ ,0,0,,,,,
1297889166794031104,"When a bomb tore through Sterling Hall 50 years ago, it also damaged University Hospital, which was across Charter Street. “I felt the heat, a flash of light lit the room, and the force threw me back across the foot of the patient’s bed,” a nurse recalls. https://t.co/ltCipGLsP6",2020-08-24T13:31:05.000Z,19,5,https://news.wisc.edu/at-university-hospital-damage-and-shock-in-aftermath-of-sterling-hall-bombing/ ,0,0,,,,,
1297889165795831808,"Bill Evans, a physics graduate student at the time, recounts what it was like to be inside the building when the Sterling Hall bomb detonated. https://t.co/ItkaMpmr0k",2020-08-24T13:31:05.000Z,12,3,https://news.wisc.edu/when-bomb-tore-through-sterling-hall-he-was-inside-i-still-have-flashbacks/ ,0,0,,,,,
1297889164654936070,"In five decades of telling and retelling the events around the Sterling Hall bombing, one central figure has not shared his chilling story publicly – until now. https://t.co/ItkaMpmr0k",2020-08-24T13:31:05.000Z,5,6,https://news.wisc.edu/when-bomb-tore-through-sterling-hall-he-was-inside-i-still-have-flashbacks/ ,0,0,,,,,
1297889163375673348,"Today we mark 50 years since the Sterling Hall bombing by lifting up the memory of physics researcher Robert Fassnacht and extending our sympathy to his family.

Join us as we recount the emotional ramifications of the bombing through alumni memories. https://t.co/Owu8N6etNQ",2020-08-24T13:31:04.000Z,90,29,https://onwisconsin.uwalumni.com/features/the-blast-that-changed-everything/ ,0,0,,,,,
1296983311483633666,"RT @MayorOfMadison : Be safe out there tonight, #Badgers!  #MaskUpUW #MaskUpMadison #GoBadgers #SmartRestart  @UWMadison @UWSystems https://t.co/kh7iOnDRv9",2020-08-22T01:31:32.000Z,0,0,,5,2,photo,https://pbs.twimg.com/media/Ef-6vSbXkAIcSq_.png,,,
1296912611703955456,"Badgers take charge and lead by example. Wearing a mask can slow the spread of COVID-19 between you and the people you’re near. 

Show that you care by posting a selfie with your mask and tag #MaskUpUW. 

It’s what Badgers do. https://t.co/JFysaNWpSG",2020-08-21T20:50:36.000Z,136,33,,1,0,photo,https://pbs.twimg.com/media/Ef-PDwmWoAsUY0H.jpg,,,
1296874468133019650,"RT @UHSMadison : Here are some expectations for students living off-campus to help stop COVID-19:
- Don't go to parties or large gatherings
- Wear face coverings and practice physical distancing
- Get a free test on campus
- Respond immediately if you get a call from UHS
https://t.co/zehlA8uXTY",2020-08-21T18:19:02.000Z,0,0,https://students.wisc.edu/blog/off-campus-health-and-safety-thank-you-for-doing-your-part/ ,0,0,,,,,
1296867978403885056,"RT @uw_sjmc : With information about COVID-19 rapidly circulating online, it can be difficult to determine what’s true and what’s not. SJMC faculty and students are working on several projects to combat misinformation.

https://t.co/7rzzL7uXNy",2020-08-21T17:53:15.000Z,0,0,https://journalism.wisc.edu/news/new-fact-checking-projects-focus-on-combatting-covid-19-misinformation/ ,0,0,,,,,
1296851490963955714,"Mindfulness matters — and meditation joins a growing list of treatment options for stress, depression and substance abuse.

New @healthyminds research shows that mindfulness programs are not only not harmful, but they can also be preventative. https://t.co/dcJPIeD227",2020-08-21T16:47:44.000Z,17,6,https://centerhealthyminds.org/news/research-suggests-common-mindfulness-program-unlikely-to-cause-harm ,0,1,,,,,
1296848987107074052,"RT @uwcdis : Currently presenting on the Congressional 'Future of Work Panel' CDIS's Tom Erickson is joined by former Secretary of Education, John King and Hon. Bryan Steil. Join now - https://t.co/VVd3vmJrsi https://t.co/Cz0FwlVBBu",2020-08-21T16:37:47.000Z,0,0,https://bit.ly/2FDg8WB ,0,0,photo,https://pbs.twimg.com/media/Ef9DUtBX0AIiorX.jpg,,,
1296832674347257856,"@plathparty @BeckyBlank Thanks for flagging this— we will follow up if more info can be provided here:

https://t.co/LdnDXMC5eZ",2020-08-21T15:32:58.000Z,0,0,https://cm.maxient.com/reportingform.php?UnivofWisconsinMadison&layout_id=28 ,0,2,,,,,
1296831535145005056,RT @UWMadEducation : We’re dedicated to diversifying the state’s teacher workforce and developing high-quality educators who can prepare schoolchildren in communities across Wisconsin for years to come. Learn about our Teacher Pledge and #UWImpact2030. https://t.co/78h5Hthcm8 https://t.co/s7yA6R7N2U,2020-08-21T15:28:26.000Z,0,0,https://tec.education.wisc.edu/teacher-pledge/ ,1,0,video,https://video.twimg.com/amplify_video/1296526309053665286/vid/1280x720/7OD41j0wPHvej_RX.mp4?tag=13,,,
1296831361098158080,"RT @WisconsinLaw : W is for Wright. Prof. @StevenHWright, author of #CoyotesOfCarthage &amp; co-director of @WI_Innocence.

Congrats to Prof. Wright on making USA TODAY's alphabetical list of 100 Black novelists &amp; writers you should read, from Abi Daré to Zora Neale Hurston.

https://t.co/t0r48qBdgI",2020-08-21T15:27:45.000Z,0,0,http://law.wisc.edu/newsletter/article.php?iArticleID=7888 ,1,2,,,,,
1296819237533757440,@nickmathers Questions by email smartrestart at https://t.co/0mt4u2Jmax,2020-08-21T14:39:34.000Z,0,0,http://vc.wisc.edu ,0,1,,,,,
1296817114695831557,"We’re addressing Smart Restart questions and concerns from the campus community until 10:30 a.m.

Tune in live: https://t.co/gAMgzwQILq

Ask a question: smartrestart at https://t.co/0mt4u2Jmax",2020-08-21T14:31:08.000Z,3,2,https://www.youtube.com/watch?v=p__s8jvn9ss http://vc.wisc.edu ,0,0,,,,,
1296809707169034240,"Live: @BeckyBlank and campus leaders address Smart Restart plans with students, faculty, staff and parents.

https://t.co/gAMgzwQILq

Ask a question: Email smartrestart at https://t.co/0mt4u2Jmax",2020-08-21T14:01:42.000Z,2,4,https://www.youtube.com/watch?v=p__s8jvn9ss http://vc.wisc.edu ,0,1,,,,,
1296804352703815682,"Live in 20 minutes: @BeckyBlank and UW leaders address the campus community on Smart Restart plans for UW.

Watch live at 9 a.m.: https://t.co/gAMgzwQILq

Questions? Email smartrestart at https://t.co/0mt4u2Jmax",2020-08-21T13:40:25.000Z,11,8,https://www.youtube.com/watch?v=p__s8jvn9ss http://vc.wisc.edu ,0,1,,,,,
1296565425489182720,"Former @BadgerFootball star @MonteeBall28’s life took an unexpected turn during the COVID-19 pandemic — helping homeless people find hope in uncertain times.

""As I started to really think about what I’m good at, what I really want to do, this was it.""

https://t.co/NLpDLUwRZO",2020-08-20T21:51:01.000Z,181,23,https://www.uwalumni.com/news/montee-ball/ ,0,2,,,,,
1296547383329816576,"Undergraduate applicants to #UWMadison will not be required to submit ACT or SAT scores through summer 2023.

Our hope is this policy extension will provide some relief to students whose lives have been disrupted by #COVID19.

Learn more 👉 https://t.co/BKMnOh5dUr https://t.co/W58Z4fs31b",2020-08-20T20:39:19.000Z,52,10,https://go.wisc.edu/32mfi1 ,2,0,photo,https://pbs.twimg.com/media/Ef5BHHMX0AAPkrI.png,,,
1296543279773814784,"RT @Morgridge_Inst : Why do some #COVID19 patients become extremely ill and die, while others experience only mild symptoms?

A new study uses #massspec, #RNAseq, and machine learning to explore the molecular traits that might influence the severity of the disease. https://t.co/73POfnEvKg",2020-08-20T20:23:01.000Z,0,0,https://morgridge.org/story/multiomic-data-interactive-web-tool-for-covid-19-research/ ,3,0,,,,,
1296532809159507969,"We all have a role in protecting the health and safety of our Badger community from #COVID19.

Remember:
😷 wear a face covering 
🧍‍♀️------🧍 stay at least six feet away from others
🧼 wash your hands for 20 seconds 
👃 get tested 
🤒 stay home if you have symptoms",2020-08-20T19:41:24.000Z,28,8,,1,0,,,,,
1296532806370316289,"We're installing hand sanitizer stations all across campus to help protect the health of our community. 

Please use them liberally while on campus, and remember that hand sanitizer is not a substitute for good hand-washing.

📷: Jeff Miller, Bryce Richter https://t.co/FgTIK2wCmR",2020-08-20T19:41:24.000Z,111,7,,0,0,photo,https://pbs.twimg.com/media/Ef4yipEX0AA73wm.jpg,https://pbs.twimg.com/media/Ef4yipEXoAE_Iz6.jpg,,
1296521264761372678,"RT @UWMadScience : A consortium of physicists including @UWMadPhysics known as N3AS was just named an @NSF Physics Frontier Center, giving them $10 million to fund work on the universe's most extreme events - the merger of dense neutron stars and black holes. https://t.co/5fQFAbFuXU",2020-08-20T18:55:32.000Z,0,0,https://news.wisc.edu/nsf-physics-frontier-center-for-neutron-star-modeling-to-include-uw-madison/ ,0,2,,,,,
1296515815487963136,"Chancellor @BeckyBlank and other #UWMadison leaders will host a live Q&amp;A tomorrow morning for the campus community about the Smart Restart plan.

🗓 Friday, Aug. 21
🕘 9 a.m. CT
🔗 https://t.co/hrBHl0eQnq

Email your questions now to smartrestart[at]https://t.co/0mt4u2Jmax. https://t.co/lMyCVO57z8",2020-08-20T18:33:53.000Z,10,11,https://youtu.be/p__s8jvn9ss http://vc.wisc.edu ,1,1,photo,https://pbs.twimg.com/media/Ef4kf2JWAAMBTwB.jpg,,,
1296510537266802690,"Hey, new students! Be sure to check your WiscMail and respond to the invitation to request your Wiscard.

Your request has to be in at least 2 business days before your move-in date so you get your card on time.

More 👉 https://t.co/kWzfrf7Zpl https://t.co/CPosTNuIu0",2020-08-20T18:12:54.000Z,8,1,https://wiscard.wisc.edu ,0,0,animated_gif,https://video.twimg.com/tweet_video/Ef4hdYpXsAEmkVT.mp4,,,
1296503615142744065,"RT @uw_diversity : The @UWMadPharmacy will open the university's first multi-stall all-gender bathroom in Rennebohm Hall.

“As a school preparing future healthcare providers, we want to model an inclusive environment.” — Dean Steve Swanson

https://t.co/pVdY7VK1Gn",2020-08-20T17:45:24.000Z,0,0,https://pharmacy.wisc.edu/the-school-of-pharmacy-designates-all-gender-restroom/ ,0,1,,,,,
1296441510326657026,Starting at 9 a.m. CT 👇 https://t.co/xoUacEMUCf,2020-08-20T13:38:37.000Z,10,4,https://twitter.com/janistupesis/status/1296430021536559106 ,0,0,,,,,
1296200160029093889,RT @UW_StudentLife : We know that our Badger community will rise to the challenges before us and commit to protecting our community against COVID-19. @ChristinaOlstad and @UHSMadison have expectations for all @uwmadison students as we return back to campus. Read about them: https://t.co/TnFGjCpdPp,2020-08-19T21:39:35.000Z,0,0,https://students.wisc.edu/blog/off-campus-health-and-safety-thank-you-for-doing-your-part/ ,0,3,,,,,
1296188202823417858,"RT @UWAdmissions : Your Wiscard is required for hall access, dining, and more, #FutureBadger!  Request yours ASAP to ensure it's ready before classes start. Check your https://t.co/R3Of1fCfL7 email to get started. Questions? Visit https://t.co/Pke0O0VOYt! https://t.co/9IaSkdsftZ",2020-08-19T20:52:04.000Z,0,0,http://wisc.edu http://wiscard.wisc.edu ,1,0,video,https://video.twimg.com/ext_tw_video/1296186117541289984/pu/vid/432x360/yIZdsSsM2mP5VVO6.mp4?tag=10,,,
1296178942811033600,"Badgers arriving on campus for the fall semester will be receiving a special #WIWelcome gift— a free safety kit including two Bucky face coverings, hand sanitizer and health and safety information about COVID-19, all in a reusable Bucky bag. #MaskUpUW https://t.co/jGexSMJ8Ro",2020-08-19T20:15:16.000Z,76,6,https://news.wisc.edu/students-to-receive-free-safety-kits/ ,2,0,,,,,
1296139139939786753,"RT @UW_StudentLife : As we prepare to begin the 2020 fall semester, classroom and social spaces are being reconfigured to ensure physical distancing. Take a look at our new safe @UWMadison campus: https://t.co/EtnlWSAWvp",2020-08-19T17:37:06.000Z,0,0,https://news.wisc.edu/preparing-classrooms-for-students-return/ ,0,1,,,,,
1296119682106359809,"RT @NelsonInstitute : Celebrate 50 years of @nelsoninstitute on Sep 11 at the virtual 50th Anniversary Celebration and 2020 Rendezvous. In honor of our rich history and devoted community, join us for a special day of lectures and opportunities to virtually connect. Register at https://t.co/wb20Fw0xRk https://t.co/a7cixqF8F2",2020-08-19T16:19:47.000Z,0,0,http://bit.ly/3iyFAuR ,0,1,photo,https://pbs.twimg.com/media/Efyv48KXYAAAtJP.jpg,,,
1296119468553273349,"RT @UWAdmissions : The Nick opens next month, #FutureBadger! A 170,000 sq ft recreational facility, The Nick's construction has been a 3-year-long project (shortened to 6 seconds through the magic of sped up video). Learn more at https://t.co/T5ZjoNazjd! 🏀🏊🏼‍♂️👟 https://t.co/2VwLf0CE1Y",2020-08-19T16:18:56.000Z,0,0,http://recwell.wisc.edu/nick ,1,0,video,https://video.twimg.com/ext_tw_video/1296116473065287681/pu/vid/320x320/G4bnwKImS5yHlXQ5.mp4?tag=10,,,
1296104668741931009,"Remember, #Badgers— We must work together to prevent the spread of the virus and to promote the collective health and welfare of our campus and surrounding community. 

Wear face coverings, practice physical distancing and avoid large gatherings. #MaskUpUW https://t.co/zzMry2AuuD",2020-08-19T15:20:08.000Z,83,19,https://twitter.com/PublicHealthMDC/status/1295772839119814662 ,2,0,,,,,
1296084053335179264,"Live at 9 a.m.— @BeckyBlank and UW leaders discuss the status of Smart Restart plans with graduate students:

https://t.co/y3N6rsQnXx

Questions: Email smartrestart at https://t.co/0mt4u2Jmax",2020-08-19T13:58:13.000Z,9,4,https://www.youtube.com/watch?v=EMLsl35aIiQ http://vc.wisc.edu ,0,1,,,,,
1296080653113532418,"RT @UWMadison : Chancellor @BeckyBlank and other officials will hold Smart Restart Q&amp;As Wed., Aug. 19 for graduate students &amp; Fri., Aug. 21 for the full campus community, 9–10:30 am each day.

Details: https://t.co/zUD9SouO5O

Submit questions by email: smartrestart &lt;at&gt; https://t.co/0mt4u2Jmax",2020-08-19T13:44:42.000Z,0,0,https://news.wisc.edu/chancellor-other-top-campus-leaders-to-conduct-smart-restart-youtube-events/ http://vc.wisc.edu ,0,1,,,,,
1295840450146979845,"The Tribes Lead! program, recently funded by a @UWMadisonExt grant, will develop tribal-focused leadership programs with the Lac du Flambeau, Lac Courte Oreilles, and Menominee Nation communities that integrate indigenous teachings. 
https://t.co/LgrceTlY6C",2020-08-18T21:50:13.000Z,20,3,https://fyi.extension.wisc.edu/news/2020/08/10/extension-grant-focuses-on-culturally-responsive-leadership-skills-for-tribal-communities/ ,0,1,,,,,
1295831959512526848,RT @UWSystem : The UW System budget would improve the lives and futures of all Wisconsin residents. We must be given the resources to deliver effective solutions to the state’s biggest challenges. https://t.co/IigklEhWYW,2020-08-18T21:16:29.000Z,0,0,,0,0,video,https://video.twimg.com/ext_tw_video/1295803689953894400/pu/pl/FS5l7Vk5b6__7f3g.m3u8?tag=10,,,
1295815910087954433,"Chancellor @BeckyBlank and other officials will hold Smart Restart Q&amp;As Wed., Aug. 19 for graduate students &amp; Fri., Aug. 21 for the full campus community, 9–10:30 am each day.

Details: https://t.co/zUD9SouO5O

Submit questions by email: smartrestart &lt;at&gt; https://t.co/0mt4u2Jmax",2020-08-18T20:12:42.000Z,19,14,https://news.wisc.edu/chancellor-other-top-campus-leaders-to-conduct-smart-restart-youtube-events/ http://vc.wisc.edu ,0,1,,,,,
1295795462147125251,"RT @wisidea : Today @UWMadEducation launched the Wisconsin Teacher Pledge, funded by $18 million in donations. Starting this fall, it will financially support students in teacher education programs who pledge to teach in Wisconsin for 3 or 4 years after graduating.
https://t.co/cDJqIlSQ04",2020-08-18T18:51:27.000Z,0,0,https://news.wisc.edu/school-of-education-unveils-bold-new-program-to-invest-in-wisconsins-future-teachers/ ,0,1,,,,,
1295783771539554306,"The 2020 Fall Research Competition is underway. This annual contest, open to UW–Madison faculty and permanent principal investigators, funds select projects across biological sciences, physical sciences, social sciences and the arts and humanities. https://t.co/VctODZiykj",2020-08-18T18:05:00.000Z,8,3,https://news.wisc.edu/fall-research-competition-continues-to-support-researchers-graduate-students/ ,0,0,,,,,
1295780694266912768,"RT @uw_diversity : Congratulations to all of the powerful, inspiring honorees in part two of @madison_365's list of Wisconsin's Most Influential Asian American Leaders!
https://t.co/zjNMz6fQRp",2020-08-18T17:52:46.000Z,0,0,https://madison365.com/wisconsins-48-most-influential-asian-american-leaders-part-2/ ,0,1,,,,,
1295763721092988928,"Also at 7 pm, Professor Emeritus Stan Temple will lead a talk on stopping the decline of the Monarch butterfly population through the land ethic of our own Aldo Leopold: Landowners should care for other species because it is the right thing to do. https://t.co/lMCJNDtcYP https://t.co/TxSOzt7vIH",2020-08-18T16:45:19.000Z,8,1,https://www.facebook.com/events/289139582198591/ ,0,0,photo,https://pbs.twimg.com/media/Eft3TtfWoAMd32j.jpg,,,
1295763718538657792,"At 7 pm, Wisconsin Medicine is presenting a panel on Taking Down Cancer with Tech. Join experts from @UWHealth and @uwsmph who are leading the development of innovative technology to fight cancer, including personalized medicine and immunotherapy. https://t.co/YW8FwnLxdY",2020-08-18T16:45:19.000Z,17,5,https://www.wiscmedicine.org/programs/taking-down-cancer-with-tech ,0,2,,,,,
1295763716299018240,"At 1 pm, Language Sciences Professor Joe Salmons will give a Virtual Badger Talk on “Wisconsin English,” exploring the pronunciation, words and grammar that are unique to our state and how they’ve developed over time. You can join in live, dontcha know: https://t.co/pSTmfpbS62 https://t.co/hkiTMYdf8G",2020-08-18T16:45:18.000Z,2,1,https://www.facebook.com/events/291490665433451/ ,0,0,photo,https://pbs.twimg.com/media/Eft1tp0X0AIwskM.jpg,,,
1295763713966964736,"At noon today, Julia Yates, a @uwsmph psychotherapist, will host an interactive discussion on how we can build resiliency when we need it most. This Badger Talks Live will be a safe space for reflection, connection, and even some laughter. https://t.co/MuXk4qLgST https://t.co/1mL6NzbPva",2020-08-18T16:45:18.000Z,1,0,https://www.facebook.com/UWConnects/posts/814405355762452 ,0,1,photo,https://pbs.twimg.com/media/Eft4jXbXYAAFzjR.jpg,,,
1295763712549191680,"Through several video series, UW–Madison continues to share useful, fun, and otherwise engaging information during the pandemic. Today, there's something for everyone in panels and interactive discussions at noon, 1 pm, and 7 pm.",2020-08-18T16:45:17.000Z,7,3,,0,0,,,,,
1295752749712318465,"RT @UWBadgers : For the first time since 1994, the ""Voice of the Badgers"" will be muted this fall

""I'm going to try to cling to the day when everybody is together again""

Like all of us, @MattLepay is adjusting to a canceled fall season — and looking to spring with hope

https://t.co/4m5mfKyw5H",2020-08-18T16:01:44.000Z,0,0,http://go.wisc.edu/o74lly ,0,1,,,,,
1295749250555367426,@stephenmadonna @BeckyBlank UW has not changed its reopening plan.,2020-08-18T15:47:49.000Z,0,1,,0,2,,,,,
1295480878034874368,#UWMadison scientists have discovered that a majority of people they tested who were taking opioid painkillers for chronic back pain produced antibodies against the drugs that may contribute to some of the negative side effects of long-term opioid use. https://t.co/xF4aJYtiGg,2020-08-17T22:01:24.000Z,9,3,https://news.wisc.edu/patients-taking-opioids-produce-antibodies-that-may-hinder-anti-opioid-vaccine/ ,1,0,,,,,
1295475966840647680,"RT @GovEvers : Responding to this pandemic needs an all-hands-on-deck approach. I am proud of our @UWMadison for stepping up to the plate to find innovative solutions for the challenges we face.  

https://t.co/eHqrauxowz",2020-08-17T21:41:53.000Z,0,0,https://www.jsonline.com/story/news/2020/08/17/coronavirus-test-uses-spit-not-swabs-and-could-give-faster-results/3339396001/ ,0,1,,,,,
1295458322041180162,"#UWMadison is once again ranked highly in the Academic Ranking of World Universities, coming in at 32nd in the world and 23rd in the United States.

#OnWisconsin! https://t.co/37lGl86kfj",2020-08-17T20:31:47.000Z,529,99,https://news.wisc.edu/uw-madison-performs-well-in-worldwide-ranking-of-universities/ ,2,0,,,,,
1295448709434617856,"RT @UHSMadison : As many Badgers move into new places for the semester this week, UHS wants to remind everyone that wearing a face-covering indoors and outdoors when physical distancing is not possible significantly reduces the chances of spreading COVID-19. #MaskUpBadgers https://t.co/MnR3t31dMq",2020-08-17T19:53:35.000Z,0,0,,1,0,photo,https://pbs.twimg.com/media/EfpauUEX0AEhhN9.png,,,
1295402156934287360,RT @PublicHealthMDC : THREAD 1/2: In our latest snapshot we explained that nearly 4 in 10 people with COVID reported attending a gathering or party with people outside their household. Keeping your social circle small is critical to reducing the spread of the virus. https://t.co/V9RbjkSwhg,2020-08-17T16:48:36.000Z,0,0,,0,0,photo,https://pbs.twimg.com/media/EfZsGvXXsBAO5tD.jpg,,,
1295372586218672129,"RT @OnWisMag : After the #BlackLivesMatter protests, how will schools ensure a more diverse curriculum this fall? Read about @UWMadison’s @CCBCwisc, the national source for tracking diversity in children’s literature. @UWMadEducation @kthorning 
 
https://t.co/5Nv5194vS3 via @onwismag",2020-08-17T14:51:06.000Z,0,0,https://onwisconsin.uwalumni.com/features/a-new-era-for-childrens-literature/ ,1,5,,,,,
1295080267732975627,"More than 360 students from Illinois, Minnesota and Wisconsin are dropping off their belongings and setting up their residence hall rooms during UW Housing’s early-drop off program, which runs Aug. 15-18.
🚙🏫📚
https://t.co/XZm3h25kV4",2020-08-16T19:29:31.000Z,44,6,https://news.wisc.edu/a-time-honored-tradition-with-a-twist/ ,0,0,,,,,
1295025417045319685,"RT @WisconsinUnion : Looking for an excuse to eat a brat? We have great news for you: it's National Brat Day! To celebrate, we're offering discounted Brat Bundles, which include brats, mini Terrace chairs, popcorn and more. The offer ends today, so visit https://t.co/5IPZHhI3yn to secure your bundle! https://t.co/znzdyJddgv",2020-08-16T15:51:34.000Z,0,0,https://bit.ly/2DXB4Hf ,0,0,photo,https://pbs.twimg.com/media/EfjaoUiXgA4lIcn.jpg,https://pbs.twimg.com/media/EfjaoobXkAEzCtp.jpg,https://pbs.twimg.com/media/EfjapGEXYAAaeiX.jpg,
1294723683915829248,"@MagaMagarte @YouTube Estamos al tanto de que están circulando rumores e información errónea respecto al profesor de ciencias patológicas y biológicas de la Universidad de Wisconsin–Madison, Yoshihiro Kawaoka. Estos rumores son falsos.

https://t.co/AMDAxD3wTh",2020-08-15T19:52:35.000Z,0,1,https://news.wisc.edu/evite-la-desinformacion-sobre-las-investigaciones-del-covid-19-y-la-influenza/ ,0,2,,,,,
1294722735533432834,"@MagaMagarte Yoshihiro Kawaoka is a UW scientist attempting to develop a vaccine for coronavirus. Beware of disinformation. Get the facts.

https://t.co/Rhl9dS8uUP",2020-08-15T19:48:49.000Z,1,1,https://news.wisc.edu/avoiding-misinformation-about-covid-19-and-influenza-research/ ,0,1,,,,,
1294627984264105985,"RT @WisconsinUnion : Celebrate National Brat Day the Wisconsin Union way with a discounted Brat Bundle! The bundles include brats (veggie option available), popcorn, Pathwater bottles, mini Terrace chairs and Union stickers. Available this weekend ONLY! For more details, visit https://t.co/5IPZHhI3yn https://t.co/E3gvSuSdJm",2020-08-15T13:32:19.000Z,0,0,https://bit.ly/2DXB4Hf ,0,0,photo,https://pbs.twimg.com/media/EfUcw5pXsAEGy_n.jpg,,,
1294381456173785088,"RT @UWMadScience : Read @majohnso's deserving award-winner about service, community and compassion shared across a cultural divide. (There's @uwsmph rare disease research in there, too.) https://t.co/1p3HJLmNLy",2020-08-14T21:12:42.000Z,0,0,https://twitter.com/journalsentinel/status/1294344551587631104 ,0,2,,,,,
